1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.03	 0.03
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.03
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.04	 0.04
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.05	 0.05
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.06	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.06
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.07	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.07
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.08	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.09	 0.08
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
1.10	 0.09
